symbol,name,last_sale,market_cap,ipo_year,sector,industry,summary_quote,exchange
LBTYA,Liberty Global plc,32.56,2672e7,NA,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtya,NASDAQ
LBTYB,Liberty Global plc,33.4,274e8,NA,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyb,NASDAQ
LBTYK,Liberty Global plc,31.65,2597e7,NA,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyk,NASDAQ
LILA,Liberty Global plc,21.7,371e7,NA,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lila,NASDAQ
LILAK,Liberty Global plc,21.38,366e7,NA,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lilak,NASDAQ
LVNTA,Liberty Interactive Corporation,56.68,485e7,NA,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/lvnta,NASDAQ
LVNTB,Liberty Interactive Corporation,59.88,513e7,NA,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/lvntb,NASDAQ
QVCA,Liberty Interactive Corporation,24.82,1068e7,NA,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvca,NASDAQ
QVCB,Liberty Interactive Corporation,24.5446,1056e7,NA,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvcb,NASDAQ
BATRK,Liberty Media Corporation,23.37,116e7,NA,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/batrk,NASDAQ
FWONK,Liberty Media Corporation,35.33,8109999999.999999,NA,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/fwonk,NASDAQ
LSXMK,Liberty Media Corporation,39.72,1335e7,NA,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lsxmk,NASDAQ
LPNT,"LifePoint Health, Inc.",49.25,194e7,NA,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/lpnt,NASDAQ
LGND,Ligand Pharmaceuticals Incorporated,135.87,287e7,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lgnd,NASDAQ
LECO,"Lincoln Electric Holdings, Inc.",90.37,594e7,NA,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/leco,NASDAQ
LFUS,"Littelfuse, Inc.",197.72,449e7,NA,Consumer Durables,Electrical Products,http://www.nasdaq.com/symbol/lfus,NASDAQ
LIVN,LivaNova PLC,80.33,387e7,NA,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/livn,NASDAQ
LKQ,LKQ Corporation,39.51,1221e7,NA,Consumer Services,Motor Vehicles,http://www.nasdaq.com/symbol/lkq,NASDAQ
LOGI,Logitech International S.A.,33.51,55e8,1997,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/logi,NASDAQ
LOGM,"LogMein, Inc.",118.75,626e7,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/logm,NASDAQ
LORL,"Loral Space and Communications, Inc.",44.5,138e7,NA,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/lorl,NASDAQ
LOXO,"Loxo Oncology, Inc.",78.97,236e7,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/loxo,NASDAQ
LPLA,LPL Financial Holdings Inc.,55.95,505e7,2010,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/lpla,NASDAQ
LULU,lululemon athletica inc.,75.82,1026e7,2007,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/lulu,NASDAQ
LITE,Lumentum Holdings Inc.,52.15,323e7,NA,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/lite,NASDAQ
MTSI,"MACOM Technology Solutions Holdings, Inc.",32.87,2109999999.9999998,2012,Technology,Semiconductors,http://www.nasdaq.com/symbol/mtsi,NASDAQ
MDGL,"Madrigal Pharmaceuticals, Inc.",82.47,103e7,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mdgl,NASDAQ
MGLN,"Magellan Health, Inc.",95.8,23e8,NA,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/mgln,NASDAQ
MMYT,MakeMyTrip Limited,30.35,278e7,2010,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/mmyt,NASDAQ
MANH,"Manhattan Associates, Inc.",46.3,319e7,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/manh,NASDAQ
MANT,ManTech International Corporation,50.69,198e7,2002,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/mant,NASDAQ
MKTX,"MarketAxess Holdings, Inc.",193.85,728e7,2004,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/mktx,NASDAQ
MAR,Marriott International,129.82,4733e7,NA,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mar,NASDAQ
MRTN,"Marten Transport, Ltd.",20.45,111e7,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/mrtn,NASDAQ
MRVL,Marvell Technology Group Ltd.,21.62,1062e7,2e3,Technology,Semiconductors,http://www.nasdaq.com/symbol/mrvl,NASDAQ
MASI,Masimo Corporation,86.86,449e7,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/masi,NASDAQ
MTCH,"Match Group, Inc.",29.43,8039999999.999999,2015,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/mtch,NASDAQ
MAT,"Mattel, Inc.",15.48,532e7,NA,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/mat,NASDAQ
MATW,Matthews International Corporation,53.8,173e7,1994,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/matw,NASDAQ
MXIM,"Maxim Integrated Products, Inc.",52.46,1477e7,1988,Technology,Semiconductors,http://www.nasdaq.com/symbol/mxim,NASDAQ
MZOR,Mazor Robotics Ltd.,54.87,143e7,NA,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mzor,NASDAQ
MBFI,MB Financial Inc.,44.71,375e7,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/mbfi,NASDAQ
MGRC,McGrath RentCorp,45.56,109e7,1984,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/mgrc,NASDAQ
MDSO,"Medidata Solutions, Inc.",66.64,39e8,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mdso,NASDAQ
MEDP,"Medpace Holdings, Inc.",36.04,128e7,2016,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/medp,NASDAQ
MLCO,Melco Resorts & Entertainment Limited,27.05,1331e7,NA,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mlco,NASDAQ
MLNX,"Mellanox Technologies, Ltd.",62.75,32e8,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/mlnx,NASDAQ
MELI,"MercadoLibre, Inc.",318.91,1408e7,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/meli,NASDAQ
MRCY,Mercury Systems Inc,52.99,256e7,1998,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mrcy,NASDAQ
EBSB,"Meridian Bancorp, Inc.",20.3,11e8,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/ebsb,NASDAQ
MMSI,"Merit Medical Systems, Inc.",44.9,225e7,NA,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mmsi,NASDAQ
MEOH,Methanex Corporation,57.35,48e8,NA,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/meoh,NASDAQ
MGEE,MGE Energy Inc.,64,222e7,NA,Energy,Electric Utilities: Central,http://www.nasdaq.com/symbol/mgee,NASDAQ
MGPI,"MGP Ingredients, Inc.",72.96,122e7,NA,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/mgpi,NASDAQ
MCHP,Microchip Technology Incorporated,86.75,2029e7,1993,Technology,Semiconductors,http://www.nasdaq.com/symbol/mchp,NASDAQ
MU,"Micron Technology, Inc.",42.4,489e8,NA,Technology,Semiconductors,http://www.nasdaq.com/symbol/mu,NASDAQ
MSCC,Microsemi Corporation,51.71,608e7,NA,Technology,Semiconductors,http://www.nasdaq.com/symbol/mscc,NASDAQ
MSFT,Microsoft Corporation,86.85,67001e7,1986,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/msft,NASDAQ
MSTR,MicroStrategy Incorporated,132.65,152e7,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mstr,NASDAQ
MIME,Mimecast Limited,28.09,161e7,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mime,NASDAQ
MDXG,"MiMedx Group, Inc",12.5,139e7,NA,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mdxg,NASDAQ
MB,"MINDBODY, Inc.",32.2,15e8,2015,Technology,EDP Services,http://www.nasdaq.com/symbol/mb,NASDAQ
MKSI,"MKS Instruments, Inc.",97.2,528e7,1999,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mksi,NASDAQ
MINI,"Mobile Mini, Inc.",32.95,146e7,1994,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mini,NASDAQ
MNTA,"Momenta Pharmaceuticals, Inc.",13.6,104e7,2004,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/mnta,NASDAQ
MOMO,Momo Inc.,25.08,498e7,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/momo,NASDAQ
MDLZ,"Mondelez International, Inc.",43.38,6483e7,NA,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mdlz,NASDAQ
MDB,"MongoDB, Inc.",29.42,144e7,2017,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mdb,NASDAQ
MPWR,"Monolithic Power Systems, Inc.",112.45,467e7,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/mpwr,NASDAQ
TYPE,Monotype Imaging Holdings Inc.,24.05,1e9,2007,Technology,EDP Services,http://www.nasdaq.com/symbol/type,NASDAQ
MNRO,"Monro, Inc.",52.35,172e7,1991,Consumer Services,Automotive Aftermarket,http://www.nasdaq.com/symbol/mnro,NASDAQ
MNST,Monster Beverage Corporation,64.01,361e8,NA,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/mnst,NASDAQ
MORN,"Morningstar, Inc.",97.54,4150000000.0000005,2005,Finance,Investment Managers,http://www.nasdaq.com/symbol/morn,NASDAQ
LABL,Multi-Color Corporation,73.55,15e8,1987,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/labl,NASDAQ
MYL,Mylan N.V.,40.52,2174e7,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/myl,NASDAQ
MYOK,"MyoKardia, Inc.",38.05,136e7,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/myok,NASDAQ
MYGN,"Myriad Genetics, Inc.",33.47,232e7,1995,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/mygn,NASDAQ
NDAQ,"Nasdaq, Inc.",77.51,1288e7,NA,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ndaq,NASDAQ
FIZZ,National Beverage Corp.,103.21,481e7,NA,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/fizz,NASDAQ
NGHC,National General Holdings Corp,20.33,217e7,NA,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/nghc,NASDAQ
NATI,National Instruments Corporation,41.97,549e7,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nati,NASDAQ
NRCIB,National Research Corporation,53.94,132e7,NA,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/nrcib,NASDAQ
EYE,"National Vision Holdings, Inc.",35.75,258e7,2017,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/eye,NASDAQ
NWLI,"National Western Life Group, Inc.",333.4,121e7,NA,Finance,Life Insurance,http://www.nasdaq.com/symbol/nwli,NASDAQ
BABY,Natus Medical Incorporated,39.65,124e7,2001,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/baby,NASDAQ
NAVI,Navient Corporation,13.2,347e7,NA,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/navi,NASDAQ
NBTB,NBT Bancorp Inc.,38.3,167e7,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/nbtb,NASDAQ
NKTR,Nektar Therapeutics,56.9,896e7,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nktr,NASDAQ
NEOG,Neogen Corporation,81.42,311e7,1989,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/neog,NASDAQ
NTAP,"NetApp, Inc.",57.27,1528e7,1995,Technology,Electronic Components,http://www.nasdaq.com/symbol/ntap,NASDAQ
NTES,"NetEase, Inc.",355.79,467e8,NA,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ntes,NASDAQ
NFLX,"Netflix, Inc.",190.12,8227e7,2002,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/nflx,NASDAQ
NTGR,"NETGEAR, Inc.",55.35,174e7,2003,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntgr,NASDAQ
NTCT,"NetScout Systems, Inc.",30.05,262e7,1999,Technology,EDP Services,http://www.nasdaq.com/symbol/ntct,NASDAQ
NBIX,"Neurocrine Biosciences, Inc.",70.49,624e7,1996,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/nbix,NASDAQ
NWS,News Corporation,16.35,953e7,NA,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/nws,NASDAQ
NWSA,News Corporation,16.02,933e7,NA,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/nwsa,NASDAQ
NXST,"Nexstar Media Group, Inc.",75.3,343e7,2003,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/nxst,NASDAQ
EGOV,NIC Inc.,18.35,122e7,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/egov,NASDAQ
NICE,NICE Ltd,88.87,54e8,NA,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/nice,NASDAQ
NMIH,NMI Holdings Inc,17.25,104e7,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/nmih,NASDAQ
NDSN,Nordson Corporation,144.8,835e7,NA,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ndsn,NASDAQ
NTRS,Northern Trust Corporation,97.85,2225e7,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/ntrs,NASDAQ
NWBI,"Northwest Bancshares, Inc.",16.72,172e7,2009,Finance,Major Banks,http://www.nasdaq.com/symbol/nwbi,NASDAQ
NCLH,Norwegian Cruise Line Holdings Ltd.,54,1234e7,2013,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/nclh,NASDAQ
NOVT,Novanta Inc.,52.45,181e7,NA,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/novt,NASDAQ
NVCR,NovoCure Limited,19.9,178e7,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nvcr,NASDAQ
NUAN,"Nuance Communications, Inc.",16.87,49e8,NA,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nuan,NASDAQ
NTNX,"Nutanix, Inc.",36,575e7,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ntnx,NASDAQ
NTRI,NutriSystem Inc,51.8,156e7,NA,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/ntri,NASDAQ
NUVA,"NuVasive, Inc.",60.79,31e8,2004,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nuva,NASDAQ
NVDA,NVIDIA Corporation,191.56,11609e7,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/nvda,NASDAQ
NXPI,NXP Semiconductors N.V.,116.35,3945e7,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/nxpi,NASDAQ
NXTM,"NxStage Medical, Inc.",26.02,172e7,2005,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/nxtm,NASDAQ
ORIG,Ocean Rig UDW Inc.,26.11,239e7,NA,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/orig,NASDAQ
OCLR,"Oclaro, Inc.",7.24,122e7,NA,Technology,Semiconductors,http://www.nasdaq.com/symbol/oclr,NASDAQ
ODP,"Office Depot, Inc.",3.44,193e7,NA,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/odp,NASDAQ
OKTA,"Okta, Inc.",25.95,248e7,2017,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/okta,NASDAQ
ODFL,"Old Dominion Freight Line, Inc.",129.43,1066e7,1991,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/odfl,NASDAQ
ONB,Old National Bancorp,17.75,27e8,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/onb,NASDAQ
OLLI,"Ollie&#39;s Bargain Outlet Holdings, Inc.",50,307e7,2015,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/olli,NASDAQ
OMCL,"Omnicell, Inc.",51.75,196e7,2001,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/omcl,NASDAQ
ON,ON Semiconductor Corporation,19.9,8439999999.999999,NA,Technology,Semiconductors,http://www.nasdaq.com/symbol/on,NASDAQ
OTEX,Open Text Corporation,32.79,871e7,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/otex,NASDAQ
OPK,"Opko Health, Inc.",4.98,279e7,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/opk,NASDAQ
OSUR,"OraSure Technologies, Inc.",18.19,11e8,NA,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/osur,NASDAQ
ORBK,Orbotech Ltd.,50.82,244e7,NA,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/orbk,NASDAQ
ORLY,"O&#39;Reilly Automotive, Inc.",240.2,2042e7,1993,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/orly,NASDAQ
OSIS,"OSI Systems, Inc.",65.77,125e7,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/osis,NASDAQ
OTTR,Otter Tail Corporation,45.8,181e7,NA,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ottr,NASDAQ
OSTK,"Overstock.com, Inc.",68.35,171e7,2002,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/ostk,NASDAQ
PCAR,PACCAR Inc.,69.16,2432e7,NA,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/pcar,NASDAQ
PPBI,Pacific Premier Bancorp Inc,39.1,181e7,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/ppbi,NASDAQ
PCRX,"Pacira Pharmaceuticals, Inc.",43.85,178e7,2011,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pcrx,NASDAQ
PACW,PacWest Bancorp,48.27,629e7,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/pacw,NASDAQ
PAAS,Pan American Silver Corp.,15.08,231e7,NA,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/paas,NASDAQ
PZZA,"Papa John&#39;s International, Inc.",56.85,199e7,1993,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/pzza,NASDAQ
PTNR,Partner Communications Company Ltd.,5.9,1e9,NA,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ptnr,NASDAQ
PATK,"Patrick Industries, Inc.",66.2,167e7,NA,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/patk,NASDAQ
PEGI,Pattern Energy Group Inc.,21.56,2109999999.9999998,2013,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/pegi,NASDAQ
PDCO,"Patterson Companies, Inc.",36.5,349e7,1992,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/pdco,NASDAQ
PTEN,"Patterson-UTI Energy, Inc.",20.59,458e7,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pten,NASDAQ
PAYX,"Paychex, Inc.",69.77,2507e7,1983,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/payx,NASDAQ
PCTY,Paylocity Holding Corporation,47.64,25e8,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/pcty,NASDAQ
PYPL,"PayPal Holdings, Inc.",75.65,9092e7,NA,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/pypl,NASDAQ
PDCE,"PDC Energy, Inc.",44.35,292e7,NA,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pdce,NASDAQ
PEGA,Pegasystems Inc.,48.75,38e8,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/pega,NASDAQ
PENN,"Penn National Gaming, Inc.",29.69,27e8,1994,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/penn,NASDAQ
PBCT,"People&#39;s United Financial, Inc.",18.81,651e7,NA,Finance,Savings Institutions,http://www.nasdaq.com/symbol/pbct,NASDAQ
PAHC,Phibro Animal Health Corporation,33.35,134e7,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pahc,NASDAQ
PPC,Pilgrim&#39;s Pride Corporation,32.14,799e7,NA,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/ppc,NASDAQ
PNK,"Pinnacle Entertainment, Inc.",30.95,178e7,NA,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/pnk,NASDAQ
PNFP,"Pinnacle Financial Partners, Inc.",66.4,516e7,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/pnfp,NASDAQ
PLYA,Playa Hotels & Resorts N.V.,10.82,119e7,NA,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/plya,NASDAQ
PLXS,Plexus Corp.,61.59,2069999999.9999998,NA,Technology,Electrical Products,http://www.nasdaq.com/symbol/plxs,NASDAQ
POOL,Pool Corporation,130.15,523e7,1995,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/pool,NASDAQ
BPOP,"Popular, Inc.",35.01,357e7,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/bpop,NASDAQ
PTLA,"Portola Pharmaceuticals, Inc.",47.02,307e7,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ptla,NASDAQ
PCH,Potlatch Corporation,51.25,208e7,NA,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/pch,NASDAQ
POWI,"Power Integrations, Inc.",74.4,221e7,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/powi,NASDAQ
PKW,PowerShares BuyBack Achievers Portfolio,58.8228,135e7,NA,NA,NA,http://www.nasdaq.com/symbol/pkw,NASDAQ
PDP,PowerShares DWA Momentum Portfolio,51.53,155e7,NA,NA,NA,http://www.nasdaq.com/symbol/pdp,NASDAQ
PRFZ,PowerShares FTSE RAFI US 1500 Small-Mid Portfolio,129.51,185e7,NA,NA,NA,http://www.nasdaq.com/symbol/prfz,NASDAQ
KBWB,PowerShares KBW Bank Portfolio,55,1070000000.0000001,NA,NA,NA,http://www.nasdaq.com/symbol/kbwb,NASDAQ
QQQ,"PowerShares QQQ Trust, Series 1",157.65,5932e7,NA,NA,NA,http://www.nasdaq.com/symbol/qqq,NASDAQ
PRAA,"PRA Group, Inc.",34.95,158e7,2002,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/praa,NASDAQ
PRAH,"PRA Health Sciences, Inc.",90.25,572e7,2014,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/prah,NASDAQ
PINC,"Premier, Inc.",29.61,169e7,2013,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/pinc,NASDAQ
PSDO,"Presidio, Inc.",17.69,162e7,2017,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/psdo,NASDAQ
PSMT,"PriceSmart, Inc.",85.95,261e7,NA,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/psmt,NASDAQ
PRIM,Primoris Services Corporation,26.99,139e7,NA,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/prim,NASDAQ
PRGS,Progress Software Corporation,41.83,2e9,1991,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/prgs,NASDAQ
PFPT,"Proofpoint, Inc.",91.58,4110000000.0000005,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/pfpt,NASDAQ
TQQQ,ProShares UltraPro QQQ,143.19,253e7,NA,NA,NA,http://www.nasdaq.com/symbol/tqqq,NASDAQ
PSEC,Prospect Capital Corporation,6.82,246e7,2004,NA,NA,http://www.nasdaq.com/symbol/psec,NASDAQ
PRTA,Prothena Corporation plc,38.54,148e7,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/prta,NASDAQ
PTC,PTC Inc.,60.46,702e7,NA,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ptc,NASDAQ
PBYI,Puma Biotechnology Inc,98.2,369e7,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pbyi,NASDAQ
QGEN,Qiagen N.V.,32.12,727e7,NA,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/qgen,NASDAQ
QRVO,"Qorvo, Inc.",65.53,833e7,NA,Technology,Semiconductors,http://www.nasdaq.com/symbol/qrvo,NASDAQ
QCOM,QUALCOMM Incorporated,64.76,9547e7,1991,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/qcom,NASDAQ
QLYS,"Qualys, Inc.",58.45,222e7,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/qlys,NASDAQ
QDEL,Quidel Corporation,40,136e7,NA,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/qdel,NASDAQ
RDUS,"Radius Health, Inc.",29.98,134e7,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rdus,NASDAQ
RMBS,"Rambus, Inc.",14.56,16e8,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/rmbs,NASDAQ
GOLD,Randgold Resources Limited,92.13,867e7,NA,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/gold,NASDAQ
RAVN,"Raven Industries, Inc.",33.7,12e8,NA,Capital Goods,Specialty Chemicals,http://www.nasdaq.com/symbol/ravn,NASDAQ
ROLL,RBC Bearings Incorporated,121.44,294e7,2005,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/roll,NASDAQ
RP,"RealPage, Inc.",45.55,378e7,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/rp,NASDAQ
RRR,"Red Rock Resorts, Inc.",32.6,379e7,2016,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/rrr,NASDAQ
RDFN,Redfin Corporation,26.01,212e7,2017,Finance,Real Estate,http://www.nasdaq.com/symbol/rdfn,NASDAQ
REGN,"Regeneron Pharmaceuticals, Inc.",388.95,4179e7,1991,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/regn,NASDAQ
